order_id,customer_id,product_id,payment_src,shipping_type,lead_type,order_status,order_date,shipping_date,expected_delivery_date,delivery_date,return_date,refund_date,quantity,unit_price,is_gift,gift_message,has_coupon,coupon_code
ord_000001363,1243,prd_0692,Credit card,FAST Delivery,retail,Cancelled,2024-03-16,2024-03-16,,,,,4,62112.3,0,,0,
ord_000001364,1475,prd_8993,CREDIT CARD,Express,website,Processing,2024-06-04,2024-06-05,2024-06-13,2024-06-12,,,4,12518.9845,0,,1,CUPN7591
ord_000001365,1338,prd_3423,Cash!,One-Day Delivery,mobile app,Returned,2024-03-03,2024-03-03,2024-03-10,2024-03-16,2024-03-16,,4,93645.365,1, ,0,
ord_000001366,1449,prd_8500, PayPal ,Normal,website,Delivered,2024-02-11,2024-02-16,2024-02-14,2024-02-13,,,9,48221.3653,1, ,0,
ord_000001367,1341,prd_3347, Cash ,Normal,mobile app,Cancelled,2024-01-19,2024-01-26,,2024-01-30,,,7,22583,0,,0,
ord_000001368,1320,prd_5202,Cash!,Express,mobile app,Processing,2024-02-19,2024-02-22,2024-02-26,2024-02-20,,,3,29834,1,Enjoy!,1,CUPN8349
ord_000001369,1107,prd_2697, PayPal ,One-Day Delivery,website,Delivered,2024-04-23,2024-04-29,2024-04-25,2024-04-30,,,2,98645,1, ,1,CUPN2248
ord_000001370,1499,prd_2349,CREDIT CARD,Express,retail,Processing,2024-06-26,2024-06-29,2024-07-06,2024-07-01,,,10,7854.92,1,Best Wishes!,1,CUPN1606
ord_000001371,1406,prd_9948,CREDIT CARD,One-Day Delivery,website,Shipped,2024-01-21,2024-01-22,2024-01-26,2024-02-04,,,2,27132.1385,1,Enjoy!,0,
ord_000001372,1182,prd_1865,CREDIT CARD,Express,website,Delivered,2024-01-13,2024-01-17,2024-01-13,2024-01-20,,,2,71685.28,1,Happy Birthday!,1,CUPN1301
ord_000001373,1335,prd_7328, Debit Card ,Express,retail,Shipped,2024-01-07,,2024-01-17,2024-01-13,,,7,39371.7,0,,0,
ord_000001374,1250,prd_6248,Credit card,Normal,mobile app,Delivered,2024-06-17,2024-06-24,2024-06-25,2024-06-17,,,5,39180.3,1,Happy Birthday!,1,CUPN5628
ord_000001375,1114,prd_7178,upi,Express,mobile app,Processing,2024-02-03,2024-02-06,,2024-02-04,,,1,60494.091,1,Enjoy!,0,
ord_000001376,1376,prd_0387,Credit card,Express,retail,Shipped,2024-06-03,2024-06-10,2024-06-03,2024-06-08,,,6,97905,0,,1,CUPN4643
ord_000001377,1457,prd_3725,Credit card,One-Day Delivery,retail,Delivered,2024-03-26,2024-03-30,2024-04-03,2024-04-05,,,10,34297.593,0,,0,
ord_000001378,1134,prd_9183,CREDIT CARD,FAST Delivery,website,Cancelled,2024-02-07,2024-02-07,2024-02-12,2024-02-14,,,3,67815.274,1,Enjoy!,1,CUPN5563
ord_000001379,1308,prd_9815, Debit Card ,One-Day Delivery,retail,Processing,2024-01-17,2024-01-21,2024-01-23,2024-01-19,,,9,72922.1746,1, ,1,CUPN7348
ord_000001380,1449,prd_9426, Debit Card ,Express,website,Shipped,2024-04-06,2024-04-06,2024-04-11,,,,5,97622.5,1,Happy Birthday!,1,CUPN1269
ord_000001381,1081,prd_9565, Cash ,FAST Delivery,retail,Processing,2024-05-12,2024-05-18,2024-05-12,,,,10,92813,1,Best Wishes!,0,
ord_000001382,1470,prd_2658,CREDIT CARD,FAST Delivery,retail,Cancelled,2024-05-15,,2024-05-25,2024-05-17,,,7,26606,0,,0,
ord_000001383,1404,prd_2544,Cash!,One-Day Delivery,retail,Cancelled,2024-06-12,2024-06-12,2024-06-14,2024-06-23,,,10,2340.31,1,Best Wishes!,0,
ord_000001384,1059,prd_9490,Net banking,Normal,retail,Shipped,2024-06-15,2024-06-17,2024-06-21,2024-06-16,,,5,62331.8657,1,Happy Birthday!,0,
ord_000001385,1331,prd_9478, PayPal ,Express,website,Returned,2024-06-10,2024-06-12,,2024-06-11,,,10,28590.1399,1,Enjoy!,1,CUPN4688
ord_000001386,1347,prd_7918,CREDIT CARD,One-Day Delivery,mobile app,Shipped,2024-06-01,,2024-06-07,2024-06-12,,,10,52943.96,1,Enjoy!,1,CUPN7654
ord_000001387,1364,prd_9832, Debit Card ,Express,website,Shipped,2024-05-06,2024-05-06,,2024-05-16,,,10,37994.8,1,Happy Birthday!,1,CUPN3286
ord_000001388,1336,prd_9959, Cash ,FAST Delivery,website,Processing,2024-06-12,2024-06-14,2024-06-18,2024-06-24,,,10,13116.87,0,,1,CUPN9257
ord_000001389,1066,prd_1261,upi,One-Day Delivery,retail,Processing,2024-02-28,2024-02-29,2024-03-05,2024-03-14,,,7,31610,1, ,0,
ord_000001390,1161,prd_3942, PayPal ,Normal,retail,Cancelled,2024-05-31,2024-06-05,2024-06-04,2024-06-14,,,1,5670.874,1,Enjoy!,0,
ord_000001391,1202,prd_2792,CREDIT CARD,One-Day Delivery,mobile app,Processing,2024-02-01,2024-02-02,2024-02-11,2024-02-13,,,5,96442.74,1,Best Wishes!,1,CUPN6408
ord_000001392,1224,prd_6211,upi,Normal,mobile app,Shipped,2024-05-06,2024-05-10,2024-05-16,2024-05-20,,,5,54698,1, ,0,
ord_000001393,1028,prd_9717, Cash ,Normal,mobile app,Returned,2024-03-03,2024-03-03,2024-03-13,2024-03-06,,,8,16402.601,1, ,1,CUPN4963
ord_000001394,1191,prd_0182, Cash ,FAST Delivery,mobile app,Cancelled,2024-02-23,2024-02-29,2024-02-27,2024-03-02,,,9,18612.4694,0,,1,CUPN4933
ord_000001395,1164,prd_2541,Credit card,One-Day Delivery,website,Cancelled,2024-04-22,2024-04-29,2024-04-25,,,,7,22391.1995,1,Best Wishes!,0,
ord_000001396,1248,prd_6647,CREDIT CARD,One-Day Delivery,website,Delivered,2024-01-17,2024-01-23,2024-01-26,2024-01-23,,,3,76116.9,1,Enjoy!,0,
ord_000001397,1179,prd_0536, Debit Card ,Normal,mobile app,Processing,2024-03-25,2024-03-30,2024-03-26,2024-04-04,,,6,69007.5,1,Happy Birthday!,1,CUPN6301
ord_000001398,1299,prd_2073,Cash!,Normal,mobile app,Cancelled,2024-02-01,2024-02-01,2024-02-01,2024-02-13,,,10,98468.3,0,,0,
ord_000001399,1028,prd_3521, Cash ,One-Day Delivery,website,Processing,2024-02-25,2024-02-28,2024-02-26,2024-03-09,,,1,95494.613,1, ,0,
ord_000001400,1498,prd_6988,Net banking,FAST Delivery,retail,Processing,2024-01-09,2024-01-14,2024-01-18,2024-01-19,,,9,62394.25,0,,1,CUPN2389
ord_000001401,1486,prd_6960,CREDIT CARD,FAST Delivery,website,Returned,2024-01-05,,2024-01-15,2024-01-18,,,7,78152.31,0,,1,CUPN8429
ord_000001402,1033,prd_1584,CREDIT CARD,Express,retail,Delivered,2024-01-11,2024-01-14,2024-01-17,,,,1,80486.98,1,Enjoy!,1,CUPN2162
ord_000001403,1395,prd_4240,Net banking,One-Day Delivery,mobile app,Shipped,2024-02-23,2024-02-24,2024-03-02,2024-02-29,,,2,74858.6754,1,Happy Birthday!,1,CUPN9291
ord_000001404,1159,prd_7510,Net banking,Normal,retail,Returned,2024-06-01,2024-06-04,2024-06-03,,,,10,77510.004,1,Best Wishes!,0,
ord_000001405,1173,prd_8060,Credit card,FAST Delivery,retail,Delivered,2024-02-10,2024-02-11,2024-02-20,2024-02-13,,,4,61595.6257,1,Best Wishes!,1,CUPN1266
ord_000001406,1376,prd_9872,Credit card,One-Day Delivery,retail,Cancelled,2024-05-31,2024-06-04,,2024-06-15,,,2,17270.8,1, ,1,CUPN9257
ord_000001407,1169,prd_4065, Debit Card ,Normal,retail,Processing,2024-05-14,2024-05-21,2024-05-14,2024-05-24,,,8,6748.5799,0,,1,CUPN2262
ord_000001408,1247,prd_9771,Credit card,Normal,website,Shipped,2024-06-02,2024-06-06,2024-06-08,2024-06-02,,,8,51536.237,1, ,0,
ord_000001409,1198,prd_8967, Cash ,Express,retail,Processing,2024-01-31,2024-01-31,2024-02-08,2024-02-01,,,10,41723.912,1,Best Wishes!,0,
ord_000001410,1250,prd_6226,Net banking,One-Day Delivery,mobile app,Shipped,2024-04-14,2024-04-18,2024-04-19,,,,4,66554.3142,1,Enjoy!,1,CUPN6873
ord_000001411,1110,prd_7420, PayPal ,FAST Delivery,website,Returned,2024-01-02,2024-01-02,2024-01-02,2024-01-14,,,7,33764.473,0,,1,CUPN1941
ord_000001412,1026,prd_4085,Net banking,FAST Delivery,website,Delivered,2024-02-09,2024-02-11,2024-02-13,2024-02-18,,,6,6880.4222,1,Enjoy!,0,
ord_000001413,1228,prd_8255,Credit card,One-Day Delivery,retail,Shipped,2024-02-29,2024-03-05,2024-03-07,2024-03-01,,,2,45269,1,Best Wishes!,0,
ord_000001414,1342,prd_8923, Debit Card ,Express,mobile app,Processing,2024-01-16,2024-01-18,,2024-01-17,,,8,73134.8881,0,,0,
ord_000001415,1032,prd_6175,upi,FAST Delivery,mobile app,Shipped,2024-01-04,2024-01-10,2024-01-14,2024-01-06,,,9,59641.7009,1,Best Wishes!,1,CUPN6515
ord_000001416,1022,prd_5635,upi,One-Day Delivery,website,Shipped,2024-03-10,2024-03-10,2024-03-14,2024-03-20,,,9,46409.23,1, ,1,CUPN9346
ord_000001417,1023,prd_5169,upi,One-Day Delivery,mobile app,Delivered,2024-03-27,2024-03-27,2024-03-29,2024-04-09,,,4,16866.8924,1,Enjoy!,0,
ord_000001418,1170,prd_4550, Debit Card ,Normal,mobile app,Returned,2024-06-05,,2024-06-05,2024-06-19,,,3,84440,0,,0,
ord_000001419,1085,prd_0769, Cash ,FAST Delivery,website,Shipped,2024-04-21,,2024-04-28,2024-05-02,,,8,95567,1,Happy Birthday!,1,CUPN5379
ord_000001420,1058,prd_5380, Debit Card ,Express,mobile app,Shipped,2024-04-11,2024-04-15,2024-04-12,,,,10,15925.8,0,,1,CUPN1510
ord_000001421,1390,prd_1027, PayPal ,Normal,website,Processing,2024-05-03,,2024-05-07,2024-05-09,,,10,84932.16,0,,0,
ord_000001422,1184,prd_8613,upi,Express,website,Delivered,2024-05-15,,,2024-05-17,,,4,54092.8,1,Best Wishes!,1,CUPN6927
ord_000001423,1159,prd_9940,CREDIT CARD,Express,retail,Cancelled,2024-02-04,2024-02-11,2024-02-06,2024-02-11,,,4,11913.5211,0,,0,
ord_000001424,1363,prd_2184,CREDIT CARD,FAST Delivery,mobile app,Processing,2024-03-21,2024-03-25,2024-03-29,,,,7,5572.3256,1, ,1,CUPN6291
ord_000001425,1137,prd_0649,Credit card,Normal,website,Returned,2024-02-21,2024-02-22,2024-02-29,2024-02-22,,,4,74897.207,0,,1,CUPN2061
ord_000001426,1365,prd_9616, PayPal ,One-Day Delivery,mobile app,Shipped,2024-06-09,2024-06-15,,2024-06-14,,,2,82679.2,1, ,1,CUPN4364
ord_000001427,1023,prd_5465,CREDIT CARD,One-Day Delivery,website,Delivered,2024-02-08,2024-02-11,2024-02-17,2024-02-20,,,4,18048.8665,0,,1,CUPN2445
ord_000001428,1101,prd_2499,Credit card,FAST Delivery,mobile app,Cancelled,2024-01-07,2024-01-14,2024-01-07,2024-01-19,,,3,71529.7098,0,,0,
ord_000001429,1442,prd_0714,upi,One-Day Delivery,retail,Shipped,2024-05-22,2024-05-24,2024-05-28,2024-05-29,,,8,27497.3467,1,Enjoy!,1,CUPN1757
ord_000001430,1218,prd_7635, Cash ,Express,website,Shipped,2024-06-06,2024-06-12,2024-06-14,2024-06-13,,,6,33838.539,0,,1,CUPN8245
ord_000001431,1432,prd_3992,upi,FAST Delivery,website,Returned,2024-03-28,2024-03-28,2024-04-07,2024-04-07,,,10,67615,1,Best Wishes!,0,
ord_000001432,1312,prd_9027,upi,Normal,mobile app,Returned,2024-03-08,2024-03-08,2024-03-12,2024-03-19,,,3,10476,1,Happy Birthday!,1,CUPN8919
ord_000001433,1318,prd_8328,upi,FAST Delivery,retail,Cancelled,2024-04-12,2024-04-19,2024-04-13,2024-04-22,,,10,81915.358,0,,0,
ord_000001434,1074,prd_9872, Cash ,FAST Delivery,retail,Cancelled,2024-06-12,,2024-06-16,2024-06-20,,,3,42640.91,1, ,1,CUPN5807
ord_000001435,1249,prd_7257,Credit card,FAST Delivery,retail,Delivered,2024-04-20,2024-04-23,2024-04-22,2024-04-30,,,7,21870.793,0,,0,
ord_000001436,1275,prd_6587, Cash ,Normal,mobile app,Cancelled,2024-06-18,2024-06-25,2024-06-21,2024-06-21,,,10,96173.6,0,,0,
ord_000001437,1158,prd_0696,Net banking,FAST Delivery,mobile app,Cancelled,2024-02-28,2024-03-02,2024-03-01,2024-03-08,,,3,37597.77,0,,1,CUPN5166
ord_000001438,1442,prd_0740,Credit card,One-Day Delivery,website,Cancelled,2024-03-17,2024-03-21,2024-03-23,2024-04-01,,,7,38884,1,Enjoy!,1,CUPN2348
ord_000001439,1360,prd_8225,Cash!,Normal,retail,Processing,2024-01-01,2024-01-06,2024-01-01,2024-01-06,,,6,7701,1,Happy Birthday!,1,CUPN2620
ord_000001440,1381,prd_2160, Cash ,Express,mobile app,Delivered,2024-06-29,2024-07-03,2024-07-07,2024-07-05,,,8,81088.02,0,,0,
ord_000001441,1396,prd_8521, PayPal ,Normal,retail,Delivered,2024-02-08,2024-02-14,2024-02-18,2024-02-19,,,4,57518.0457,1,Best Wishes!,0,
ord_000001442,1244,prd_8735, Cash ,Express,retail,Shipped,2024-04-06,2024-04-12,2024-04-12,2024-04-19,,,8,159.55,1,Best Wishes!,1,CUPN3849
ord_000001443,1212,prd_6586, Debit Card ,FAST Delivery,website,Shipped,2024-05-30,2024-05-30,2024-05-31,2024-06-05,,,10,97195.208,0,,1,CUPN8999
ord_000001444,1068,prd_1788, Cash ,One-Day Delivery,website,Cancelled,2024-06-11,2024-06-15,2024-06-15,2024-06-23,,,5,27442,0,,0,
ord_000001445,1278,prd_1216, PayPal ,FAST Delivery,website,Processing,2024-03-19,2024-03-21,2024-03-25,2024-03-20,,,2,54963.1,1,Best Wishes!,1,CUPN4574
ord_000001446,1303,prd_2174,Credit card,Express,website,Shipped,2024-02-10,2024-02-12,2024-02-17,2024-02-24,,,4,85082.28,0,,1,CUPN1736
ord_000001447,1360,prd_7405,Net banking,FAST Delivery,retail,Returned,2024-03-28,,2024-03-29,,,,10,83176.03,1,Enjoy!,1,CUPN8882
ord_000001448,1388,prd_1727,upi,One-Day Delivery,website,Processing,2024-03-02,2024-03-05,2024-03-03,2024-03-10,,,8,27607,1, ,1,CUPN4243
ord_000001449,1241,prd_7614, PayPal ,FAST Delivery,mobile app,Shipped,2024-04-29,2024-05-04,2024-05-02,2024-05-01,,,4,87486,1,Happy Birthday!,1,CUPN5676
ord_000001450,1355,prd_4300,Credit card,FAST Delivery,mobile app,Cancelled,2024-01-14,,2024-01-22,2024-01-25,,,2,5986.8564,1,Best Wishes!,0,
ord_000001451,1380,prd_4886,Net banking,FAST Delivery,retail,Returned,2024-02-28,2024-03-05,2024-03-06,2024-03-12,,,5,63134,1,Happy Birthday!,1,CUPN2594
ord_000001452,1201,prd_7289,Net banking,FAST Delivery,website,Cancelled,2024-03-25,2024-04-01,,,,,7,40660.5496,0,,0,
ord_000001453,1134,prd_0149,upi,Express,,Returned,2024-02-15,2024-02-18,2024-02-15,2024-02-27,,,7,5288.9,0,,0,
ord_000001454,1492,prd_4382,Net banking,Express,mobile app,Returned,2024-02-05,,2024-02-07,2024-02-14,,,10,9592.8,0,,1,CUPN7698
ord_000001455,1073,prd_9999,Cash!,FAST Delivery,website,Shipped,2024-05-24,2024-05-26,2024-05-24,2024-05-27,,,2,42447.2,0,,0,
ord_000001456,1057,prd_8728, PayPal ,FAST Delivery,retail,Returned,2024-02-29,2024-03-02,2024-03-02,,,,5,4728.682,0,,0,
ord_000001457,1146,prd_1122,Cash!,Express,website,Shipped,2024-03-19,2024-03-22,,2024-03-26,,,8,19252.4,1,Best Wishes!,1,CUPN2912
ord_000001458,1450,prd_6165, PayPal ,One-Day Delivery,website,,2024-03-26,2024-03-28,2024-03-29,2024-04-04,,,7,50064.72,1, ,1,CUPN1081
ord_000001459,1115,prd_6803,Credit card,One-Day Delivery,retail,Returned,2024-02-14,2024-02-14,,2024-02-25,,,8,43732.168,1,Best Wishes!,1,CUPN6906
ord_000001460,1414,prd_8993,Net banking,Normal,retail,Returned,2024-06-25,2024-06-27,2024-07-01,2024-07-07,,,9,81409.2716,0,,1,CUPN8994
ord_000001461,1460,prd_0765,CREDIT CARD,One-Day Delivery,website,Returned,2024-01-27,2024-01-31,2024-02-03,2024-02-07,,,3,24928.8673,1,Best Wishes!,1,CUPN8234
ord_000001462,1312,prd_8075,upi,One-Day Delivery,retail,Shipped,2024-05-28,2024-06-03,2024-05-30,2024-06-07,,,2,15418.1,1, ,0,
ord_000001463,1496,prd_4154,Cash!,FAST Delivery,mobile app,Processing,2024-06-14,2024-06-20,2024-06-17,2024-06-21,,,5,27152.63,1,Enjoy!,1,CUPN5036
ord_000001464,1215,prd_0157,Credit card,Express,website,Shipped,2024-04-30,2024-05-03,,2024-05-02,,,8,9627.2,0,,0,
ord_000001465,1120,prd_4292, Cash ,One-Day Delivery,retail,Cancelled,2024-01-06,2024-01-13,2024-01-09,2024-01-21,,,1,37960.163,0,,0,
ord_000001466,1003,prd_7118,Credit card,One-Day Delivery,mobile app,Delivered,2024-05-22,2024-05-24,2024-05-28,2024-05-30,,,5,11791,1, ,0,
ord_000001467,1160,prd_7464,Credit card,One-Day Delivery,website,Returned,2024-02-06,2024-02-08,2024-02-12,2024-02-15,,,5,75067.8,0,,0,
ord_000001468,1152,prd_3636, PayPal ,Normal,retail,Processing,2024-05-26,2024-05-30,,2024-05-28,,,5,18160.392,1,Enjoy!,1,CUPN2448
ord_000001469,1464,prd_5781,Credit card,Express,retail,Returned,2024-02-26,2024-02-27,2024-02-26,2024-02-29,,,5,10752.54,0,,0,
ord_000001470,1062,prd_6423, PayPal ,Express,retail,Cancelled,2024-02-27,2024-03-01,2024-03-02,2024-03-06,,,10,47629.042,1,Best Wishes!,1,CUPN9740
ord_000001471,1360,prd_0523, PayPal ,Normal,mobile app,Delivered,2024-01-19,2024-01-25,,2024-02-03,,,4,3779.35,0,,0,
ord_000001472,1105,prd_8534,Cash!,FAST Delivery,retail,Returned,2024-06-16,2024-06-18,2024-06-16,2024-06-20,,,1,85323,1,Happy Birthday!,0,
ord_000001473,1015,prd_8449, PayPal ,Express,retail,Cancelled,2024-03-07,2024-03-12,2024-03-11,2024-03-15,,,2,99641.4,1,Best Wishes!,0,
ord_000001474,1289,prd_9717,Cash!,Normal,mobile app,Delivered,2024-02-22,2024-02-28,2024-02-22,2024-02-24,,,2,78723,0,,1,CUPN2900
ord_000001475,1359,prd_5463, PayPal ,One-Day Delivery,retail,Returned,2024-04-28,2024-04-28,2024-04-30,,,,1,28940,0,,1,CUPN5900
ord_000001476,1480,prd_1710,Cash!,One-Day Delivery,website,Processing,2024-05-10,,2024-05-15,2024-05-25,,,5,29463.457,0,,0,
ord_000001477,1053,prd_3849,CREDIT CARD,Normal,website,Shipped,2024-01-29,2024-02-04,2024-01-30,2024-02-07,,,8,24957.9,0,,1,CUPN5652
ord_000001478,1234,prd_7556,Cash!,Express,retail,Returned,2024-01-14,2024-01-20,,2024-01-27,,,8,38859.721,1,Enjoy!,1,CUPN3739
ord_000001479,1323,prd_4879, PayPal ,FAST Delivery,retail,Cancelled,2024-06-11,2024-06-16,,2024-06-20,,,10,72069,1,Enjoy!,1,CUPN7978
ord_000001480,1477,prd_9091,upi,Normal,retail,Returned,2024-01-28,,2024-02-06,2024-02-07,,,10,45147.256,0,,1,CUPN6964
ord_000001481,1162,prd_0379, Debit Card ,Express,mobile app,Delivered,2024-04-26,,2024-04-28,2024-05-08,,,7,13335.57,1,Enjoy!,0,
ord_000001482,1157,prd_0175, Cash ,Normal,mobile app,Delivered,2024-01-22,2024-01-26,2024-02-01,2024-01-30,,,4,83885,1, ,0,
ord_000001483,1200,prd_8226, Cash ,Normal,retail,Delivered,2024-06-12,2024-06-18,2024-06-18,2024-06-13,,,6,98828,1,Best Wishes!,0,
ord_000001484,1386,prd_2103,upi,Express,retail,Returned,2024-06-17,2024-06-19,2024-06-19,2024-06-24,,,10,55225.9,0,,0,
ord_000001485,1457,prd_6826, Cash ,Express,retail,Shipped,2024-02-19,2024-02-24,2024-02-28,2024-02-28,,,7,139,0,,1,CUPN8411
ord_000001486,1461,prd_6318,Cash!,Normal,retail,Returned,2024-06-19,2024-06-19,2024-06-24,2024-06-25,,,5,96718.537,0,,0,
ord_000001487,1145,prd_1575,Credit card,Express,retail,Returned,2024-05-05,2024-05-05,2024-05-14,2024-05-19,,,5,2930.7729,0,,0,
ord_000001488,1316,prd_5202, PayPal ,FAST Delivery,retail,Returned,2024-01-20,2024-01-25,2024-01-22,2024-01-23,,,1,28798.2419,1, ,1,CUPN3111
ord_000001489,1175,prd_0596,upi,Express,website,Cancelled,2024-03-29,2024-04-05,,2024-03-29,,,6,46471.2685,0,,0,
ord_000001490,1463,prd_2530, Cash ,FAST Delivery,retail,Processing,2024-06-01,2024-06-01,2024-06-06,2024-06-11,,,6,95782.586,1,Enjoy!,0,
ord_000001491,1400,prd_6730,CREDIT CARD,Express,mobile app,Processing,2024-05-25,2024-05-25,2024-05-29,2024-06-05,,,6,51986.9919,1,Happy Birthday!,1,CUPN2092
ord_000001492,1191,prd_9382, Cash ,Express,retail,Processing,2024-03-10,2024-03-15,2024-03-17,2024-03-11,,,4,39913.3,1, ,0,
ord_000001493,1492,prd_1955,Cash!,One-Day Delivery,mobile app,Shipped,2024-01-15,2024-01-17,2024-01-20,2024-01-22,,,7,51207.7,1, ,0,
ord_000001494,1138,prd_5922, PayPal ,Express,website,Cancelled,2024-03-23,2024-03-23,2024-03-31,2024-04-01,,,10,24046.4,1,Best Wishes!,0,
ord_000001495,1218,prd_9503, PayPal ,FAST Delivery,website,Cancelled,2024-03-19,2024-03-20,,2024-03-29,,,4,24667.586,0,,1,CUPN9758
ord_000001496,1388,prd_7092,CREDIT CARD,FAST Delivery,retail,Processing,2024-05-24,2024-05-30,2024-05-24,,,,5,27762.27,1,Happy Birthday!,0,
ord_000001497,1300,prd_5119,Net banking,Normal,website,Cancelled,2024-02-26,2024-02-27,2024-03-02,2024-03-01,,,6,22643.72,0,,0,
ord_000001498,1340,prd_5384,Cash!,Express,retail,Delivered,2024-05-04,2024-05-08,2024-05-06,2024-05-08,,,2,2654,1, ,0,
ord_000001499,1258,prd_8564, Debit Card ,Normal,website,Shipped,2024-02-23,2024-03-01,2024-02-23,2024-03-06,,,9,98620.39,0,,0,
ord_000001500,1335,prd_2925,CREDIT CARD,FAST Delivery,mobile app,Returned,2024-01-02,,,2024-01-07,,,6,4518,0,,0,
ord_000001501,1383,prd_5902,upi,One-Day Delivery,mobile app,Cancelled,2024-05-05,2024-05-12,2024-05-06,2024-05-06,,,7,5823,0,,1,CUPN8049
ord_000001502,1288,prd_5740,Net banking,Express,mobile app,Returned,2024-06-28,2024-07-05,2024-06-29,2024-07-09,,,9,96983.05,0,,1,CUPN3336
ord_000001503,1244,prd_5875,upi,Express,mobile app,Cancelled,2024-01-22,2024-01-28,2024-02-01,,,,2,46552.6657,0,,1,CUPN6431
ord_000001504,1054,prd_6294,upi,Normal,retail,Delivered,2024-06-06,2024-06-10,2024-06-11,2024-06-12,,,2,92000.47,1, ,1,CUPN8012
ord_000001505,1214,prd_0065, Cash ,Normal,retail,Cancelled,2024-01-07,2024-01-09,2024-01-15,2024-01-09,,,3,47684,1,Happy Birthday!,0,
ord_000001506,1451,prd_6175,Cash!,FAST Delivery,website,Shipped,2024-06-23,2024-06-30,2024-06-23,2024-07-05,,,8,63264.8,1,Best Wishes!,0,
ord_000001507,1353,prd_5154,Cash!,Normal,mobile app,Cancelled,2024-01-19,,2024-01-21,2024-01-31,,,6,64715.68,1,Best Wishes!,1,CUPN2372
ord_000001508,1463,prd_0789, PayPal ,FAST Delivery,retail,Delivered,2024-01-08,2024-01-11,2024-01-15,2024-01-18,,,9,56984.0609,0,,0,
ord_000001509,1082,prd_3799,Credit card,Normal,mobile app,Shipped,2024-04-07,2024-04-13,,2024-04-13,2024-04-11,,6,75499.0241,1,Happy Birthday!,1,CUPN4304
ord_000001510,1072,prd_0883,Cash!,Express,retail,Shipped,2024-02-05,,2024-02-05,2024-02-08,,,9,77897,1,Enjoy!,0,
ord_000001511,1163,prd_5226,Credit card,Normal,retail,Returned,2024-01-17,2024-01-19,2024-01-24,2024-01-22,,,3,31599.11,0,,0,
ord_000001512,1284,prd_2679,Net banking,One-Day Delivery,mobile app,Processing,2024-04-15,2024-04-19,2024-04-23,2024-04-29,,,10,58872.2,0,,1,CUPN5718
ord_000001513,1421,prd_3709,Credit card,FAST Delivery,website,Delivered,2024-04-15,2024-04-17,2024-04-24,2024-04-28,,,6,38313.92,0,,0,
ord_000001514,1335,prd_2525, Cash ,Express,mobile app,Processing,2024-02-15,2024-02-18,2024-02-20,,,,2,61392.7564,0,,1,CUPN5412
ord_000001515,1182,prd_7467,Cash!,Normal,website,Returned,2024-01-02,2024-01-04,2024-01-04,2024-01-08,,,2,89299.028,0,,1,CUPN6650
ord_000001516,1362,prd_1816,Net banking,Express,mobile app,Returned,2024-06-27,2024-06-27,2024-07-04,2024-06-27,,,3,23025.5224,0,,0,
ord_000001517,1350,prd_8501,upi,FAST Delivery,website,Cancelled,2024-06-26,2024-06-26,2024-07-05,,,,4,31672.448,1, ,1,CUPN1192
ord_000001518,1475,prd_9685, Debit Card ,One-Day Delivery,retail,Delivered,2024-01-29,2024-01-30,2024-01-31,2024-02-02,,,7,82172,1,Enjoy!,0,
ord_000001519,1358,prd_7275,upi,Normal,retail,Processing,2024-04-25,2024-05-01,2024-04-25,2024-04-30,,,10,49882,0,,1,CUPN1142
ord_000001520,1093,prd_9469,Credit card,One-Day Delivery,retail,Shipped,2024-04-04,2024-04-10,2024-04-08,,2024-04-22,,1,11381.3,0,,1,CUPN7055
ord_000001521,1135,prd_3143,CREDIT CARD,FAST Delivery,retail,Delivered,2024-03-25,2024-03-29,2024-03-31,2024-03-28,,,4,34504.612,0,,0,
ord_000001522,1303,prd_3507,CREDIT CARD,Normal,website,Delivered,2024-01-16,2024-01-20,2024-01-16,2024-01-24,,,4,6396.799,1,Enjoy!,0,
ord_000001523,1393,prd_3340,Cash!,Normal,mobile app,Cancelled,2024-05-02,2024-05-06,2024-05-09,2024-05-12,,,10,50573.5,0,,0,
ord_000001524,1402,prd_8075,Credit card,Normal,website,Delivered,2024-05-04,2024-05-11,2024-05-12,2024-05-12,2024-05-05,,7,96207.0391,0,,0,
ord_000001525,1333,prd_1612,upi,Express,mobile app,Delivered,2024-04-21,2024-04-22,2024-04-22,2024-05-02,,,9,42435.0828,1,Happy Birthday!,0,
ord_000001526,1440,prd_0839, Cash ,Express,mobile app,Shipped,2024-02-21,2024-02-24,2024-02-23,2024-03-05,,,1,47654,1,Happy Birthday!,1,CUPN9786
ord_000001527,1065,prd_2201,Net banking,FAST Delivery,mobile app,Returned,2024-04-18,2024-04-23,2024-04-25,2024-04-22,2024-05-05,,7,24698.9,0,,0,
ord_000001528,1088,prd_8410, Debit Card ,FAST Delivery,website,Processing,2024-03-26,,2024-04-03,2024-03-27,,,7,68135.1316,1, ,1,CUPN9979
ord_000001529,1437,prd_1110,CREDIT CARD,One-Day Delivery,retail,Cancelled,2024-05-11,2024-05-16,2024-05-14,2024-05-16,,,8,17885.163,1,Best Wishes!,1,CUPN6188
ord_000001530,1173,prd_7672, Debit Card ,Normal,retail,Shipped,2024-04-04,2024-04-08,2024-04-10,2024-04-07,,,10,451.7736,1,Best Wishes!,0,
